sex,cause,age,val,upper,lower
Both,Other non-communicable diseases,59,42864.96748304873,49481.14948716839,36416.80516996181
Both,Other non-communicable diseases,60,42580.370059198525,48870.28858039643,36302.41486333736
Both,Other non-communicable diseases,61,42364.91209919499,48431.699894511425,36210.71662993309
Both,Other non-communicable diseases,62,42243.173359189386,48263.66362290678,36135.85705631295
Both,Other non-communicable diseases,63,42180.60567082295,48264.96012670196,36067.23829967861
Both,Other non-communicable diseases,64,42127.84383745504,48268.58016270478,36002.51341639321
Both,Other non-communicable diseases,65,42087.24207281412,48274.11951784112,35948.2053417628
Both,Other non-communicable diseases,66,42061.154590628685,48281.1739790369,35910.83701109343
Both,Other non-communicable diseases,67,42051.93560462721,48289.33933321803,35896.93135969118
Both,Other non-communicable diseases,68,42067.003068115046,48300.92194246233,35978.23594100547
Both,Other non-communicable diseases,69,42109.32791146328,48319.01961743461,36187.35134606981
Both,Other non-communicable diseases,70,42174.593813999025,48344.415317941246,36472.08006656646
Both,Other non-communicable diseases,71,42258.48445504938,48377.8920037886,36780.224594177664
Both,Other non-communicable diseases,72,42356.68351394142,48420.232634783024,37059.58742058566
Both,Other non-communicable diseases,73,42549.50576582217,48518.058307622545,37311.024090083934
Both,Other non-communicable diseases,74,42880.8855856774,48703.525495387585,37569.74905255034
Both,Other non-communicable diseases,75,43291.936052592355,48955.72022245814,37835.103158043676
Both,Other non-communicable diseases,76,43723.770245652246,49253.72851321422,38106.427256622716
Both,Other non-communicable diseases,77,44117.50124394232,49576.63639203579,38383.06219834627
Both,Other non-communicable diseases,78,44475.27792393031,49983.51132667989,38693.24165416571
Both,Other non-communicable diseases,79,44836.367777284664,50516.406974534235,39037.73529243709
Both,Other non-communicable diseases,80,45197.56180589166,51128.88864442486,39374.68795932629
Both,Other non-communicable diseases,81,45555.65101163758,51774.52164517782,39662.24450099915
Both,Other non-communicable diseases,82,45907.42639640873,52406.87128561914,39858.54976362153
Both,Other non-communicable diseases,83,46270.611997300875,53079.99709885476,39972.59451723989
Both,Other non-communicable diseases,84,46647.46539660908,53826.35180879368,40054.405903342675
Both,Other non-communicable diseases,85,47011.57791401859,54567.090510466616,40123.683325258666
Both,Other non-communicable diseases,86,47336.54086921469,55223.368298904265,40200.12618631666
Both,Other non-communicable diseases,87,47595.945581882595,55716.3402691373,40303.43388984542
Both,Other non-communicable diseases,88,47818.94526320834,56041.60979010062,40486.74993158378
Both,Other non-communicable diseases,89,48035.708601619524,56284.400344296264,40745.567881901385
Both,Other non-communicable diseases,90,48221.350132663785,56500.29719710566,41013.11225607335
Both,Other non-communicable diseases,91,48350.98439188876,56744.885613910235,41222.6075693748
Both,Other non-communicable diseases,92,48399.72591484204,57073.75086009142,41307.27833708081
Both,Other non-communicable diseases,93,48368.17444746978,57537.75609903165,41197.97113350325
Both,Other non-communicable diseases,94,48273.34868936838,58136.17531813074,40889.80764439576
Both,Other non-communicable diseases,95,48114.99160656094,58847.210018796235,40412.4250521961
Both,Other non-communicable diseases,96,47892.846165070565,59649.06170243566,39795.460539342064
Both,Other non-communicable diseases,97,47606.65533092033,60519.93187045654,39068.55128827142
Both,Other non-communicable diseases,98,47606.65533092034,60519.931870456545,39068.55128827142
Both,Other non-communicable diseases,99,47606.65533092034,60519.931870456545,39068.55128827142
Both,Other non-communicable diseases,100,47606.65533092034,60519.931870456545,39068.55128827142
Both,Skin and subcutaneous diseases,0,22997.91050783124,24933.466872833094,21267.11231946283
Both,Skin and subcutaneous diseases,1,22889.727950190627,25648.28624674782,20597.967813134746
Both,Skin and subcutaneous diseases,2,22790.412815307445,26940.713715805075,19539.723739996156
Both,Skin and subcutaneous diseases,3,22776.22493889556,27884.903900704223,19117.05933749685
Both,Skin and subcutaneous diseases,4,22973.28661258258,28459.26304850951,19313.830846521567
Both,Skin and subcutaneous diseases,5,23475.676226897398,28872.090587028106,19816.42604493724
