sex,cause,age,val,upper,lower
Both,Neoplasms,11,2.4285083710798316,2.5946551647655336,2.279169272578317
Both,Neoplasms,12,2.473309205682793,2.6362460497881166,2.328691465420791
Both,Neoplasms,13,2.566070469060859,2.7309376694250465,2.419241108470489
Both,Neoplasms,14,2.728662875169368,2.903415382708747,2.5691217866112575
Both,Neoplasms,15,2.9302145210484802,3.1195680990713033,2.7517359481320725
Both,Neoplasms,16,3.1398535037383533,3.3452847279448026,2.94048604132191
Both,Neoplasms,17,3.326707920279146,3.5464541787613304,3.1087745144697467
Both,Neoplasms,18,3.477490780747872,3.7087126195771187,3.244464839434165
Both,Neoplasms,19,3.612852236459191,3.854844507397731,3.3654031301661727
Both,Neoplasms,20,3.7528260963097315,4.0064611850792495,3.489965798093385
Both,Neoplasms,21,3.917446169196123,4.185173995477759,3.6365292546434156
Both,Neoplasms,22,4.126746264014994,4.412594281449342,3.82346991124388
Both,Neoplasms,23,4.416461641175398,4.729085507419667,4.082588895017694
Both,Neoplasms,24,4.803261973191443,5.153862305032126,4.428867744715932
Both,Neoplasms,25,5.278582687117345,5.676812767969386,4.855453489208453
Both,Neoplasms,26,5.833859210007315,6.287824989914123,5.355493157365113
Both,Neoplasms,27,6.460526968915564,6.976787064549004,5.922133778055771
Both,Neoplasms,28,7.242089432678598,7.840465529672499,6.6339893821886475
Both,Neoplasms,29,8.238494227739055,8.945152722224751,7.547995533867533
Both,Neoplasms,30,9.40584301756036,10.23502543460095,8.624781561755631
Both,Neoplasms,31,10.700237465605932,11.654260459196273,9.82497679451615
Both,Neoplasms,32,12.077779235339197,13.147034588405914,11.1092105608123
Both,Neoplasms,33,13.562230921285112,14.721633774838738,12.508107448681526
Both,Neoplasms,34,15.22035921367088,16.447312378497493,14.087834830806166
Both,Neoplasms,35,17.07277191951329,18.35969980286818,15.862336212816748
Both,Neoplasms,36,19.14007684582914,20.494425451436804,17.845555100343795
Both,Neoplasms,37,21.442881799635213,22.88711872768936,20.05143499901785
Both,Neoplasms,38,24.120820689483004,25.698313857935048,22.61426514969293
Both,Neoplasms,39,27.253393131577504,29.00491354554218,25.6154343933014
Both,Neoplasms,40,30.771005494415736,32.717099909585414,28.989535635591306
Both,Neoplasms,41,34.604064146494736,36.745055069139426,32.67116178231067
Both,Neoplasms,42,38.682975456311546,40.99896114327887,36.59490573920753
Both,Neoplasms,43,42.99202450669599,45.443041467444,40.74881566077693
Both,Neoplasms,44,47.6561832706236,50.20741557761692,45.25516355374544
Both,Neoplasms,45,52.81688845180991,55.45110989368512,50.2498781022084
Both,Neoplasms,46,58.615576753970466,61.3331508355361,55.86888799026118
Both,Neoplasms,47,65.19368488082081,68.01256482305733,62.2481219019991
Both,Neoplasms,48,73.00993644427545,75.93561007623083,69.83872432793183
Both,Neoplasms,49,82.29698336392711,85.32147932872127,78.87435918707912
Both,Neoplasms,50,92.85715480500868,95.98860077094007,89.16473430630151
Both,Neoplasms,51,104.49277993275298,107.75540259329868,100.5195575124595
Both,Neoplasms,52,117.00618791239287,120.44031298620855,112.7485366324136
Both,Neoplasms,53,130.75818126032775,134.4309855510669,126.252025568913
Both,Neoplasms,54,146.20560473608646,150.19072629465686,141.4866095434279
Both,Neoplasms,55,163.29485086959616,167.65144201546872,158.3463433609004
Both,Neoplasms,56,181.9723121907841,186.74503951199293,176.7252818262725
Both,Neoplasms,57,202.1843812295774,207.40342558271973,196.51747974448628
Both,Neoplasms,58,225.07862748865946,230.76862835127014,218.86391337285428
Both,Neoplasms,59,251.16104657473352,257.3709428788684,244.25723012488757
Both,Neoplasms,60,279.4156701737565,286.22467637040984,271.6189915398259
Both,Neoplasms,61,308.8265299716855,316.3441360307897,299.8707591569091
Both,Neoplasms,62,338.3776576544772,346.7436290649034,327.93409451537724
Both,Neoplasms,63,368.0204870849178,377.4010726148746,355.63049357139005
Both,Neoplasms,64,398.4986576241618,409.0596155591182,383.7071096456671
Both,Neoplasms,65,429.98450920571923,441.8814127069664,412.47399032428757
Both,Neoplasms,66,462.65038176309986,476.02861886775145,442.2411831933306
Both,Neoplasms,67,496.66861522981384,511.6633888508054,473.3187358388752
Both,Neoplasms,68,531.5620907694599,548.2658574833542,505.36592830045976
Both,Neoplasms,69,567.3499385230814,585.8889925119308,538.2917699612658
Both,Neoplasms,70,604.9488718903544,625.5541981248284,572.7809024228378
Both,Neoplasms,71,645.2756042709552,668.2828785103393,609.5179672867202
Both,Neoplasms,72,689.2468490645603,715.0964378567568,649.1876061544573
Both,Neoplasms,73,737.938537889617,767.0033795110568,693.4112313495325
Both,Neoplasms,74,791.483197542983,824.2230156519727,742.2612780878566
Both,Neoplasms,75,849.382434191949,886.5929637154329,794.0989223096147
Both,Neoplasms,76,911.1378540038056,953.9508411373658,847.2853399549921
Both,Neoplasms,77,976.251063145844,1026.1342653537,900.1817069641746
Both,Neoplasms,78,1046.4204100611666,1106.0248031513481,952.9121676666168
Both,Neoplasms,79,1122.6847624612947,1194.9509274684888,1006.6026792916851
Both,Neoplasms,80,1203.556505416146,1290.4206149679494,1061.1171371294324
Both,Neoplasms,81,1287.5480239956394,1389.9418423125567,1116.319436469911
Both,Neoplasms,82,1373.171703269693,1491.0225861651386,1172.073472603173
Both,Neoplasms,83,1460.9451951284716,1594.224420648601,1227.6309139732107
Both,Neoplasms,84,1552.0965947929903,1701.5140791926094,1283.1020514840916
Both,Neoplasms,85,1646.2039523294436,1812.5072774201285,1339.6387141159817
Both,Neoplasms,86,1742.8453178040245,1926.8197309541235,1398.392730849047
Both,Neoplasms,87,1841.5987412829272,2044.0671554175592,1460.515930663454
Both,Neoplasms,88,1953.1020329412802,2174.8945827219163,1538.7586834332733
Both,Neoplasms,89,2077.7997775373533,2319.8062635684137,1632.6836059397538
Both,Neoplasms,90,2199.980187012051,2463.206741764623,1723.6608975238257
Both,Neoplasms,91,2303.931473306279,2589.500561118116,1793.060757526421
Both,Neoplasms,92,2373.941848360942,2683.0922654364645,1822.2533852884712
Both,Neoplasms,93,2420.562058959092,2753.467817535229,1824.8597524786371
Both,Neoplasms,94,2462.6033344722127,2817.7998759347624,1826.9113459268337
Both,Neoplasms,95,2496.7446107238543,2872.0230279998245,1828.3941377158735
Both,Neoplasms,96,2519.664823537569,2912.0718610951744,1829.2940999285684
Both,Neoplasms,97,2528.0429087369066,2933.880962585573,1829.5972046477302
Both,Neoplasms,98,2528.0429087369066,2933.880962585573,1829.5972046477305
Both,Neoplasms,99,2528.0429087369066,2933.880962585573,1829.5972046477305
Both,Neoplasms,100,2528.0429087369066,2933.880962585573,1829.5972046477305
Both,Neurological disorders,0,5.671128133384779,6.458514897791137,4.902932337539117
Both,Neurological disorders,1,4.402942575635216,5.008260777673183,3.8172781015862247
Both,Neurological disorders,2,2.152628054490862,2.4347997877358214,1.890928710322979
Both,Neurological disorders,3,1.0685294786511568,1.1993226568018147,0.9584281259860664
Both,Neurological disorders,4,0.9062187256106498,1.0209671823019555,0.8119144812613104
Both,Neurological disorders,5,0.792323133592685,0.8960170537895434,0.7088704143131845
Both,Neurological disorders,6,0.7251944770884032,0.8224961397746847,0.6479967226432006
Both,Neurological disorders,7,0.7031845305889448,0.7984283087674858,0.6279942037528701
Both,Neurological disorders,8,0.7137100438338375,0.8109527032327344,0.6371153419303951
Both,Neurological disorders,9,0.7421022512442287,0.8445821901913417,0.6617539358846859
Both,Neurological disorders,10,0.7835846543336873,0.8934012249876,0.6978227547483159
Both,Neurological disorders,11,0.8333807546157828,0.9514942629658018,0.7412345676538589
Both,Neurological disorders,12,0.8867140536040846,1.012945759470239,0.7879021437338882
Both,Neurological disorders,13,0.958926813675253,1.0929979446802423,0.8520613334314164
Both,Neurological disorders,14,1.0588785259991897,1.2010027880031502,0.9416875609511033
Both,Neurological disorders,15,1.1720685352793254,1.3222093536252681,1.0433029560679936
Both,Neurological disorders,16,1.2839961862190914,1.4418667057328995,1.1434296485571318
Both,Neurological disorders,17,1.380160823521918,1.5452239085123505,1.228589768193563
Both,Neurological disorders,18,1.463738879107033,1.6344673610547944,1.3014947255752642
Both,Neurological disorders,19,1.5452128783441357,1.72028347657152,1.3719973582077252
Both,Neurological disorders,20,1.6210413061123645,1.8006713404290027,1.4373319362272574
Both,Neurological disorders,21,1.6876826472908597,1.873630037993718,1.494732729770173
Both,Neurological disorders,22,1.7415953867587597,1.937158654632141,1.5414340089727836
Both,Neurological disorders,23,1.7814884189387055,1.9888977637050143,1.5762232831580423
Both,Neurological disorders,24,1.8124590193817456,2.0318428019240438,1.6032588893371842
Both,Neurological disorders,25,1.8405482446596304,2.072025149682154,1.6278313391789443
Both,Neurological disorders,26,1.8717971513441094,2.1154761873722654,1.6552311443520573
Both,Neurological disorders,27,1.9122467960069336,2.1682272953873043,1.690748816525259
Both,Neurological disorders,28,1.96733493549861,2.2337211917453828,1.7390001869787173
Both,Neurological disorders,29,2.0361907653201246,2.3100472625117003,1.7993240428618442
Both,Neurological disorders,30,2.1153925000189435,2.3952068901498107,1.869095329647242
Both,Neurological disorders,31,2.201518354142535,2.4872014571232652,1.9456889928075118
Both,Neurological disorders,32,2.2911465422383643,2.5840323458956163,2.026479977815256
Both,Neurological disorders,33,2.382590689849249,2.683674489732166,2.110747914013307
Both,Neurological disorders,34,2.47949567497951,2.7888647044997272,2.2019343322631775
Both,Neurological disorders,35,2.586436590868875,2.904747196564119,2.303657030315486
Both,Neurological disorders,36,2.7079885307570715,3.036466172291159,2.419533805920853
Both,Neurological disorders,37,2.8487265878838266,3.1891658380466663,2.5531824568298984
Both,Neurological disorders,38,3.0227455983057583,3.3757570852223258,2.719167554909215
Both,Neurological disorders,39,3.236140883975135,3.602792642530922,2.923888418636315
Both,Neurological disorders,40,3.4814882669751603,3.865879472319924,3.158714965678194
Both,Neurological disorders,41,3.751363569389037,4.160624536936801,3.4150171137018503
Both,Neurological disorders,42,4.0383426132999665,4.4826347987290225,3.68416478037428
Both,Neurological disorders,43,4.341893714168761,4.830860527402403,3.967316316721519
Both,Neurological disorders,44,4.673617983654515,5.220670723093393,4.275037588449315
Both,Neurological disorders,45,5.044290438137861,5.672300443795416,4.612809785244231
Both,Neurological disorders,46,5.464686093999428,6.205984747501897,4.9861140967928295
Both,Neurological disorders,47,5.945579967619847,6.841958692206256,5.400431712781673
Both,Neurological disorders,48,6.516079904064739,7.679082441370891,5.8672010279152556
Both,Neurological disorders,49,7.197638040708651,8.782762010050835,6.39673307265832
Both,Neurological disorders,50,7.989545832395609,10.123051233628457,6.992817990337806
Both,Neurological disorders,51,8.891094733969636,11.670003947486132,7.659245924280658
Both,Neurological disorders,52,9.901576200274755,13.39367398700623,8.399807017813812
Both,Neurological disorders,53,11.068469946232915,15.3953696622716,9.238936782937756
Both,Neurological disorders,54,12.450050829915968,17.81318885384683,10.204566849207954
Both,Neurological disorders,55,14.061803020892777,20.672369752836875,11.305731536283814
Both,Neurological disorders,56,15.919210688732223,23.998150550346704,12.551465163824746
Both,Neurological disorders,57,18.037758003003177,27.815769437481286,13.95080205149016
Both,Neurological disorders,58,20.621674094368462,32.50743007611446,15.60520814926199
Both,Neurological disorders,59,23.817878399236893,38.388734752231706,17.58211766265956
Both,Neurological disorders,60,27.55589054579633,45.3850195931054,19.83951729464834
Both,Neurological disorders,61,31.765230162234634,53.42162072600795,22.33539374819381
Both,Neurological disorders,62,36.375416876739656,62.423874278211755,25.027733726261445
Both,Neurological disorders,63,41.57195896447346,73.25543733045372,27.9482368512397
Both,Neurological disorders,64,47.59862463395649,86.55420062166935,31.201063133676957
Both,Neurological disorders,65,54.47232341341416,101.90685076642916,34.852889858778624
Both,Neurological disorders,66,62.20996483107188,118.9000743793035,38.9703943117501
Both,Neurological disorders,67,70.8284584151551,137.1205580748628,43.62025377779677
Both,Neurological disorders,68,80.56005698789973,156.52133511988248,48.97824211248085
Both,Neurological disorders,69,91.79428376322025,177.88285477374436,55.23807714123924
Both,Neurological disorders,70,104.78395385685987,202.03292763992854,62.493352104089404
Both,Neurological disorders,71,119.78188238456187,229.79936432191514,70.83766024104881
Both,Neurological disorders,72,137.04088446206944,262.00997542318424,80.36459479213492
Both,Neurological disorders,73,157.40317871431714,299.80803793658777,91.67168810545141
Both,Neurological disorders,74,182.06665382673435,345.12575264777615,105.38631879358367
Both,Neurological disorders,75,211.81763000580673,399.9743158494275,121.6468494932717
Both,Neurological disorders,76,247.44242745801978,466.36492383421995,140.59164284125563
Both,Neurological disorders,77,289.7273663898591,546.3087728948315,162.35906147427548
Both,Neurological disorders,78,348.3785921200322,660.6019168868902,190.32560130137148
Both,Neurological disorders,79,429.06528994085016,822.0652959566848,226.34591422395027
Both,Neurological disorders,80,526.5183400192044,1020.7474358328853,268.2755968673014
Both,Neurological disorders,81,635.4686225219864,1246.696862244161,313.9702458567143
Both,Neurological disorders,82,750.6470176160873,1489.962100919181,361.2854578174787
Both,Neurological disorders,83,874.9582748910499,1763.4927141494245,410.70608161434313
Both,Neurological disorders,84,1015.412186593449,2085.051944408475,464.38494295628215
Both,Neurological disorders,85,1172.8971968757246,2451.9088376981595,522.6796037349234
Both,Neurological disorders,86,1348.3017498903166,2861.3324400203055,585.9476258418949
Both,Neurological disorders,87,1542.514289789665,3310.5917973767405,654.5465711688246
Both,Neurological disorders,88,1764.470132832389,3820.4022040551604,731.5879406009707
Both,Neurological disorders,89,2020.928727997372,4409.270404574765,818.2452482000822
Both,Neurological disorders,90,2309.514718517454,5071.152620284636,911.9690756225228
Both,Neurological disorders,91,2627.8527476254717,5800.005072533853,1010.210004524656
Both,Neurological disorders,92,2973.5674585542633,6589.783982671497,1110.4186165628455
Both,Neurological disorders,93,3360.3880354903395,7470.416080584509,1213.1689135853799
Both,Neurological disorders,94,3799.7046097450275,8467.306787673697,1320.570509141556
Both,Neurological disorders,95,4285.633245238396,9567.630362558946,1432.3774024392499
Both,Neurological disorders,96,4812.290005890512,10758.561063860136,1548.3435926863385
Both,Neurological disorders,97,5373.790955621441,12027.27315019715,1668.2230790906983
Both,Neurological disorders,98,5373.790955621441,12027.273150197148,1668.223079090698
Both,Neurological disorders,99,5373.790955621441,12027.273150197148,1668.223079090698
Both,Neurological disorders,100,5373.790955621441,12027.273150197148,1668.223079090698
Both,Other non-communicable diseases,0,180.34444653683025,203.94509862947584,163.52931153702792
Both,Other non-communicable diseases,1,130.83232407224912,148.07640290653703,118.5713840119786
Both,Other non-communicable diseases,2,42.88091724059164,48.83680386057527,38.70841451471185
Both,Other non-communicable diseases,3,3.797714476743315,4.653065359971488,3.255554753292343
Both,Other non-communicable diseases,4,2.9387115847648984,3.5503988307606886,2.534493440806843
Both,Other non-communicable diseases,5,2.3581990389759944,2.8099666939425134,2.047048502206333
Both,Other non-communicable diseases,6,2.028922770128332,2.3862602565279736,1.7709285537726676
Both,Other non-communicable diseases,7,1.9236287089736408,2.2337708255280804,1.6838422117877003
Both,Other non-communicable diseases,8,1.9215012349539422,2.2054956447552114,1.685643462583939
Both,Other non-communicable diseases,9,1.9198809326518478,2.1842323304384292,1.6900314015777629
Both,Other non-communicable diseases,10,1.9187480405299726,2.1691727482137746,1.6954823086768347
Both,Other non-communicable diseases,11,1.9180827970509302,2.1595087637172865,1.7004724637888162
Both,Other non-communicable diseases,12,1.9178654406773352,2.154432242585006,1.70347814682137
Both,Other non-communicable diseases,13,1.9182386296717489,2.1516008491892866,1.7046318782720096
Both,Other non-communicable diseases,14,1.9193452049946984,2.149262968810579,1.7053189487060778
Both,Other non-communicable diseases,15,1.9211656791557468,2.147496548447076,1.7058947931329806
Both,Other non-communicable diseases,16,1.9236805646644566,2.1463795350969677,1.706714846562124
Both,Other non-communicable diseases,17,1.9268703740303907,2.145989875758444,1.7081345440029134
Both,Other non-communicable diseases,18,1.9541246068399512,2.1734213848170727,1.7315673426817617
Both,Other non-communicable diseases,19,2.0200264559016325,2.2454943831569327,1.790165564266447
Both,Other non-communicable diseases,20,2.111346973558135,2.346876577523984,1.871892940428424
Both,Other non-communicable diseases,21,2.2148572121521624,2.4622356746641887,1.9647132028391476
Both,Other non-communicable diseases,22,2.317328224026414,2.576239381323506,2.056590083170073
Both,Other non-communicable diseases,23,2.42209150765849,2.6932515828348906,2.150571903464698
Both,Other non-communicable diseases,24,2.540546856049305,2.8265699979309487,2.25709381280012
Both,Other non-communicable diseases,25,2.671567763326534,2.974263083457121,2.3751997833981875
Both,Other non-communicable diseases,26,2.814027723617851,3.1343992962588456,2.5039337874807526
Both,Other non-communicable diseases,27,2.9668002310509305,3.3050470931815643,2.6423397972696647
Both,Other non-communicable diseases,28,3.13417920286612,3.4912610308482486,2.794476953391442
Both,Other non-communicable diseases,29,3.319908784634877,3.697322504039963,2.9638904340091927
Both,Other non-communicable diseases,30,3.5220378129815417,3.920140226839284,3.148853267649653
Both,Other non-communicable diseases,31,3.738615124530456,4.156622913328791,3.3476384828395584
Both,Other non-communicable diseases,32,3.967689555905959,4.40367927759106,3.558519108105646
Both,Other non-communicable diseases,33,4.211152855998234,4.661227690577208,3.7829488957414976
Both,Other non-communicable diseases,34,4.473178481542117,4.933450187833586,4.025001435845089
Both,Other non-communicable diseases,35,4.755237830928933,5.223650980335616,4.286879513649749
Both,Other non-communicable diseases,36,5.0588023025500055,5.535134279058723,4.570785914388807
Both,Other non-communicable diseases,37,5.385343294796661,5.87120429497833,4.87892342329559
Both,Other non-communicable diseases,38,5.750352535867408,6.247812681468819,5.229502113671749
Both,Other non-communicable diseases,39,6.158141407166542,6.668029726194688,5.627305866499072
Both,Other non-communicable diseases,40,6.593410786894051,7.115837591566542,6.054398178531104
Both,Other non-communicable diseases,41,7.040861553249932,7.575218439994992,6.492842546521379
Both,Other non-communicable diseases,42,7.485194584434172,8.03015443389064,6.924702467223437
Both,Other non-communicable diseases,43,7.9130619862870795,8.466760783326027,7.3351169731189385
Both,Other non-communicable diseases,44,8.33497484630939,8.895949459267804,7.7362261303699915
Both,Other non-communicable diseases,45,8.771422515191743,9.338897765467758,8.150594986250814
Both,Other non-communicable diseases,46,9.242894343624773,9.816783005677665,8.600788588035623
Both,Other non-communicable diseases,47,9.76987968229912,10.350782483649311,9.109371982998637
Both,Other non-communicable diseases,48,10.3544287289683,10.94201288843412,9.68416543667995
Both,Other non-communicable diseases,49,10.995312670160837,11.588633186388806,10.3244218167273
Both,Other non-communicable diseases,50,11.708102339729894,12.30738409722308,11.039855073576378
Both,Other non-communicable diseases,51,12.50836857152863,13.115006340646651,11.84017915766287
Both,Other non-communicable diseases,52,13.4116821994102,14.028240636369231,12.735108019422457
Both,Other non-communicable diseases,53,14.50603951490622,15.135160386612773,13.802474277415607
Both,Other non-communicable diseases,54,15.824281510949977,16.469267536090058,15.074264226366552
Both,Other non-communicable diseases,55,17.299246073497137,17.965445618247028,16.491422330956627
Both,Other non-communicable diseases,56,18.86377108850337,19.558578166529642,17.99489305586717
Both,Other non-communicable diseases,57,20.450694441924337,21.18354871438385,19.52562086577951
Both,Other non-communicable diseases,58,22.07737836315513,22.86263384050088,21.111022609462445
Both,Other non-communicable diseases,59,23.7976957740384,24.650633673208187,22.79978272157969
Both,Other non-communicable diseases,60,25.59925059920116,26.531217070406058,24.564747045654933
Both,Other non-communicable diseases,61,27.46964676327042,28.488052889994773,26.37876142521187
Both,Other non-communicable diseases,62,29.396488190873185,30.504809989874623,28.2146717037742
Both,Other non-communicable diseases,63,31.346027424521836,32.54712328700695,30.026537355084912
Both,Other non-communicable diseases,64,33.33296106437309,34.633309356255594,31.834903268245053
Both,Other non-communicable diseases,65,35.417559121520426,36.82605954237466,33.71234340981539
Both,Other non-communicable diseases,66,37.66009160705741,39.18806519011822,35.731431746356684
Both,Other non-communicable diseases,67,40.12082853207754,41.782017644240355,37.964742244429715
Both,Other non-communicable diseases,68,42.76073664085427,44.56089161298232,40.388462930964735
Both,Other non-communicable diseases,69,45.58624812761746,47.533674863389386,42.998991790610944
Both,Other non-communicable diseases,70,48.72583117839518,50.847078328421624,45.89921772650753
Both,Other non-communicable diseases,71,52.30795397921553,54.647812941039135,49.19202964179367
Both,Other non-communicable diseases,72,56.46108471610658,59.08258963420198,52.98031643960857
Both,Other non-communicable diseases,73,61.58205164505662,64.61104566734261,57.64232414288651
Both,Other non-communicable diseases,74,67.87184852273916,71.47453868733518,63.34478689831946
Both,Other non-communicable diseases,75,75.16519178621017,79.49236020830236,69.87332579468313
Both,Other non-communicable diseases,76,83.29679787252557,88.48380174436674,77.01356192075322
Both,Other non-communicable diseases,77,92.10138321874136,98.26815480965102,84.55111636530546
Both,Other non-communicable diseases,78,101.82247787321707,109.20375458262674,92.59274906146605
Both,Other non-communicable diseases,79,112.8668550681397,121.78662349934025,101.42837876736594
Both,Other non-communicable diseases,80,125.31409601630631,136.04258396027635,111.11836480928798
Both,Other non-communicable diseases,81,139.24378193051405,151.9974583659199,121.72306651351502
Both,Other non-communicable diseases,82,154.73549402356002,169.67706911675566,133.3028432063299
Both,Other non-communicable diseases,83,172.49701544107108,189.80361452810155,145.94147917858106
Both,Other non-communicable diseases,84,193.12553611025763,213.08784216228,159.89344924123085
Both,Other non-communicable diseases,85,216.5347474162919,239.53839829028263,175.47514850073284
Both,Other non-communicable diseases,86,242.6383407443463,269.1639291831011,193.00297206354082
Both,Other non-communicable diseases,87,271.35000747959316,301.97308111172697,212.7933150361084
Both,Other non-communicable diseases,88,304.59248587745725,340.3121508450127,237.07370266832297
Both,Other non-communicable diseases,89,343.48963723224034,385.5390001876525,266.61030850046205
Both,Other non-communicable diseases,90,386.75683748742995,436.17962296440066,299.5275000745646
Both,Other non-communicable diseases,91,433.10946258651376,490.76001300001167,333.9496449326693
Both,Other non-communicable diseases,92,481.2628884729794,547.8061641192397,368.0011106168151
Both,Other non-communicable diseases,93,531.916411416513,608.3445983845623,401.77581553603795
Both,Other non-communicable diseases,94,586.4259447902797,674.0912166241033,436.5912659068616
Both,Other non-communicable diseases,95,644.4917901929854,744.6060808110863,472.40721098255636
Both,Other non-communicable diseases,96,705.8142492233359,819.4492529187357,509.1834000163924
Both,Other non-communicable diseases,97,770.0936234800372,898.1807949202754,546.8795822616398
Both,Other non-communicable diseases,98,770.0936234800371,898.1807949202754,546.8795822616399
Both,Other non-communicable diseases,99,770.0936234800371,898.1807949202754,546.8795822616399
Both,Other non-communicable diseases,100,770.0936234800371,898.1807949202754,546.8795822616399
Both,Skin and subcutaneous diseases,0,0.3244165769808058,0.3897086833840075,0.2788008906631743
Both,Skin and subcutaneous diseases,1,0.23933484483758372,0.28737836827551094,0.20577412753078578
Both,Skin and subcutaneous diseases,2,0.08823478193487061,0.10564363123151754,0.07608644632943418
Both,Skin and subcutaneous diseases,3,0.0201587257285639,0.0238260975010177,0.0175618805421351
Both,Skin and subcutaneous diseases,4,0.017145903326224576,0.020302536920026672,0.014817980023569969
Both,Skin and subcutaneous diseases,5,0.015095770900534624,0.017905655547988626,0.01294947528241563
Both,Skin and subcutaneous diseases,6,0.013926037870894008,0.016538572619439466,0.011882523695047623
Both,Skin and subcutaneous diseases,7,0.0135544136567027,0.0161044073689151,0.0115432826378415
Both,Skin and subcutaneous diseases,8,0.013761606558480069,0.016349652754316095,0.011724000824522504
Both,Skin and subcutaneous diseases,9,0.014316446888675572,0.017007631982337387,0.012205113856523933
Both,Skin and subcutaneous diseases,10,0.015118827084584311,0.01796170966070643,0.012895059441783423
Both,Skin and subcutaneous diseases,11,0.01606863958350139,0.01909525039715068,0.013702275288238601
Both,Skin and subcutaneous diseases,12,0.0170657768227219,0.0202916187993976,0.0145351991038271
Both,Skin and subcutaneous diseases,13,0.01818404112211549,0.021663937543052764,0.01542190825633419
Both,Skin and subcutaneous diseases,14,0.019568149346868947,0.02339163438372337,0.01647275808032983
Both,Skin and subcutaneous diseases,15,0.021224365752253074,0.02545753154913934,0.017719603233928686
Both,Skin and subcutaneous diseases,16,0.02315895459353869,0.02784445126703058,0.01919429837524542
Both,Skin and subcutaneous diseases,17,0.0253781801259966,0.030535215765127,0.0209286981623947
Both,Skin and subcutaneous diseases,18,0.028006807591261493,0.033600785778127334,0.023095764085039307
Both,Skin and subcutaneous diseases,19,0.0312452163733082,0.037249784342235706,0.025882555107626878
Both,Skin and subcutaneous diseases,20,0.03521309194091771,0.04167152713744007,0.029342072100449337
Both,Skin and subcutaneous diseases,21,0.04003011976287104,0.047055329843728406,0.03352731593379864
Both,Skin and subcutaneous diseases,22,0.0458159853079492,0.0535905081410887,0.0384912874779667
Both,Skin and subcutaneous diseases,23,0.05418710126644648,0.06324815321057323,0.04548326576317897
Both,Skin and subcutaneous diseases,24,0.06612323451609675,0.07718487788035762,0.05530319980899622
Both,Skin and subcutaneous diseases,25,0.08078910180684042,0.0943682803011148,0.06733009546971334
Both,Skin and subcutaneous diseases,26,0.09734941988861788,0.11376595862351767,0.08094295859962526
Both,Skin and subcutaneous diseases,27,0.1149689055113695,0.1343455109982392,0.0955207950530269
Both,Skin and subcutaneous diseases,28,0.13489214889344323,0.15755367438750909,0.11216401172039091
Both,Skin and subcutaneous diseases,29,0.15834285692575797,0.18484064133853867,0.13188394148603774
Both,Skin and subcutaneous diseases,30,0.18445442136711077,0.21517919337947317,0.1539259791950339
Both,Skin and subcutaneous diseases,31,0.21236023397629852,0.24754211203845786,0.17753551969244585
Both,Skin and subcutaneous diseases,32,0.2411936865121182,0.2809021788436379,0.2019579578233402
Both,Skin and subcutaneous diseases,33,0.27086218692286523,0.31502079493726814,0.22721593833190412
Both,Skin and subcutaneous diseases,34,0.302207208436613,0.3508644724533684,0.2540530883172474
Both,Skin and subcutaneous diseases,35,0.33576324073182456,0.38921365940773084,0.2827962761568207
Both,Skin and subcutaneous diseases,36,0.3720647734869637,0.4308488038161478,0.31377237022807447
Both,Skin and subcutaneous diseases,37,0.4116462963804939,0.4765503536944118,0.3473082389084592
Both,Skin and subcutaneous diseases,38,0.4560632770122535,0.5283851113339895,0.3843819800823487
Both,Skin and subcutaneous diseases,39,0.5057573140977456,0.5868715304107553,0.42536627214322975
Both,Skin and subcutaneous diseases,40,0.5595920939889306,0.6504675360171127,0.4696798542322225
Both,Skin and subcutaneous diseases,41,0.6164313030377683,0.7176310532454654,0.5167414654904471
Both,Skin and subcutaneous diseases,42,0.6751386275962192,0.7868200071882172,0.5659698450590234
Both,Skin and subcutaneous diseases,43,0.7351400111012296,0.8578447640905827,0.6169500722135784
Both,Skin and subcutaneous diseases,44,0.797566583339041,0.9321616973043595,0.6705063952843091
Both,Skin and subcutaneous diseases,45,0.8638398101855563,1.0106977425818242,0.7279163069941909
Both,Skin and subcutaneous diseases,46,0.9353811575166787,1.0943798356752543,0.7904573000661985
Both,Skin and subcutaneous diseases,47,1.013612091208311,1.1841349123369265,0.8594068672233074
Both,Skin and subcutaneous diseases,48,1.0995733209218355,1.2796643449326597,0.9363858156320141
Both,Skin and subcutaneous diseases,49,1.193862478518567,1.381480336773012,1.0222658448265889
Both,Skin and subcutaneous diseases,50,1.29723641317431,1.4917260700273702,1.1172007860816684
Both,Skin and subcutaneous diseases,51,1.4104519740648669,1.6125447268651216,1.221344470671889
Both,Skin and subcutaneous diseases,52,1.534266010366042,1.7460794894556524,1.3348507298718866
Both,Skin and subcutaneous diseases,53,1.6743162334300408,1.8993259202170432,1.4629705281392593
Both,Skin and subcutaneous diseases,54,1.833326599217375,2.0746393167868002,1.608581207811136
Both,Skin and subcutaneous diseases,55,2.0076833238163085,2.2672024641634496,1.7682761669814477
Both,Skin and subcutaneous diseases,56,2.1937726233151036,2.472198147345516,1.9386488037441272
Both,Skin and subcutaneous diseases,57,2.3879807138020244,2.6848091513315273,2.1162925161931057
Both,Skin and subcutaneous diseases,58,2.5961039946196522,2.9101286957863564,2.3060217071996227
