sex,age,cause,val,upper,lower
Female,75-79 years,Chronic respiratory diseases,321.59303006105296,364.4114868233065,276.0693070853149
Female,80-84 years,Chronic respiratory diseases,500.471408219147,579.576294633343,388.4749907959715
Female,85-89 years,Chronic respiratory diseases,744.865194120906,889.7395596991455,551.7538662475386
Female,90-94 years,Chronic respiratory diseases,1105.0824479841124,1346.4039512350766,770.945237787471
Female,95+ years,Chronic respiratory diseases,1552.5411578145474,1945.1582040477024,1083.9925051626983
Female,<1 year,"Communicable, maternal, neonatal, and nutritional diseases",267.67999469672264,288.89297225650256,239.2145098471337
Female,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",54.46893737011985,58.77435111847901,48.56369084739245
Female,2-4 years,"Communicable, maternal, neonatal, and nutritional diseases",1.8369434490809105,2.0584356513330393,1.552513590363422
Female,5-9 years,"Communicable, maternal, neonatal, and nutritional diseases",0.8344214480051299,0.9264429801501154,0.7454949458381399
Female,10-14 years,"Communicable, maternal, neonatal, and nutritional diseases",0.7632484764285868,0.8578992688045736,0.6818715762305957
Female,15-19 years,"Communicable, maternal, neonatal, and nutritional diseases",1.3993565527949194,1.5411721529110975,1.2636960721589996
Female,20-24 years,"Communicable, maternal, neonatal, and nutritional diseases",2.824045170822465,3.149740640966572,2.492979800605824
Female,25-29 years,"Communicable, maternal, neonatal, and nutritional diseases",4.591856573294584,5.131617903444322,3.935851638794142
Female,30-34 years,"Communicable, maternal, neonatal, and nutritional diseases",6.560040517666171,7.307753648258615,5.69665320299453
Female,35-39 years,"Communicable, maternal, neonatal, and nutritional diseases",8.200694752460771,8.954488092407269,7.287686651743241
Female,40-44 years,"Communicable, maternal, neonatal, and nutritional diseases",9.350648667797614,10.190572015758272,8.538001119489673
Female,45-49 years,"Communicable, maternal, neonatal, and nutritional diseases",10.450596630688317,11.301182425572614,9.526807528476118
Female,50-54 years,"Communicable, maternal, neonatal, and nutritional diseases",14.173978672082589,15.516925941361874,12.980236684144762
Female,55-59 years,"Communicable, maternal, neonatal, and nutritional diseases",20.09249681954912,21.893174278547075,18.57787075543084
Female,60-64 years,"Communicable, maternal, neonatal, and nutritional diseases",31.550263937647102,34.40703105381819,28.97806090290569
Female,65-69 years,"Communicable, maternal, neonatal, and nutritional diseases",50.37433062634856,55.33384147910501,46.02134366884887
Female,70-74 years,"Communicable, maternal, neonatal, and nutritional diseases",79.93853478058683,88.53723915877859,72.1377558845184
Female,75-79 years,"Communicable, maternal, neonatal, and nutritional diseases",151.91379221457748,168.48633260873484,132.572948252693
Female,80-84 years,"Communicable, maternal, neonatal, and nutritional diseases",301.61276517547606,347.4731471730434,245.9813467743167
Female,85-89 years,"Communicable, maternal, neonatal, and nutritional diseases",610.6770396685813,715.0861389899254,472.3338513833352
Female,90-94 years,"Communicable, maternal, neonatal, and nutritional diseases",1177.3097931875384,1393.2540015104062,858.379975303952
Female,95+ years,"Communicable, maternal, neonatal, and nutritional diseases",2308.352523585994,2778.0624704796364,1674.5990451929906
Female,<1 year,Diabetes and kidney diseases,0.7343490055603678,0.8719928339717178,0.5761535207792586
Female,<5 years,Diabetes and kidney diseases,0.2574184793080523,0.3035673118533926,0.2087126242398439
Female,2-4 years,Diabetes and kidney diseases,0.1136264468050942,0.1314050662936637,0.0963842747203395
Female,5-9 years,Diabetes and kidney diseases,0.1053132793607761,0.1219495903956723,0.0919674212514563
Female,10-14 years,Diabetes and kidney diseases,0.1913055404963262,0.2227934568737699,0.1636294593410331
Female,15-19 years,Diabetes and kidney diseases,0.5051148287687043,0.580109711506954,0.4297883891367327
Female,20-24 years,Diabetes and kidney diseases,1.0814499078919728,1.2552206372758543,0.9174504395442308
Female,25-29 years,Diabetes and kidney diseases,1.8781929495664944,2.1686943903583393,1.5809706116570823
Female,30-34 years,Diabetes and kidney diseases,3.414092811881397,3.931920142677616,2.9066515111195095
Female,35-39 years,Diabetes and kidney diseases,5.866354104061381,6.643834314863691,5.107525012990861
Female,40-44 years,Diabetes and kidney diseases,9.339397561051792,10.467290507407624,8.135027407937537
Female,45-49 years,Diabetes and kidney diseases,15.195553604869518,16.79784038806924,13.507831571194773
Female,50-54 years,Diabetes and kidney diseases,24.883192588106844,27.38756009568304,22.36387371203723
Female,55-59 years,Diabetes and kidney diseases,38.16526883447643,41.87659517094932,34.65587255296006
Female,60-64 years,Diabetes and kidney diseases,61.64166671476352,67.43699234074927,55.8776656955912
Female,65-69 years,Diabetes and kidney diseases,91.39726218053136,99.9020379519872,82.88926217545465
Female,70-74 years,Diabetes and kidney diseases,143.06884430661134,156.87763091246308,126.48082021921954
Female,75-79 years,Diabetes and kidney diseases,227.0512300688742,252.94181077128104,195.70628783842628
Female,80-84 years,Diabetes and kidney diseases,369.5101242744174,421.43269480760733,297.28690238396234
Female,85-89 years,Diabetes and kidney diseases,661.9253957067846,772.1361402028338,489.126741733493
Female,90-94 years,Diabetes and kidney diseases,1218.403132119429,1447.5438732266157,870.2280931957905
Female,95+ years,Diabetes and kidney diseases,2008.811364008652,2412.6835089523497,1425.095594567077
Female,<1 year,Digestive diseases,2.3275777893243137,2.9659329863264814,1.7394922353922735
Female,<5 years,Digestive diseases,0.9199922612608158,1.1541742565654298,0.6978725695872324
Female,2-4 years,Digestive diseases,0.4319769684776958,0.5418726036498397,0.3327594767140543
Female,5-9 years,Digestive diseases,0.2396060146420917,0.2986829307035906,0.1838915810715516
Female,10-14 years,Digestive diseases,0.2782227613944066,0.3535086797684048,0.2151700026485213
Female,15-19 years,Digestive diseases,0.4025684472830623,0.4896727270583241,0.3298316441758955
Female,20-24 years,Digestive diseases,0.7272110538976311,0.8940893276188083,0.6004211217420591
Female,25-29 years,Digestive diseases,1.8933857747528715,2.2618499000166556,1.616453682082888
Female,30-34 years,Digestive diseases,5.146536124917928,5.927542463041711,4.483993272046327
Female,35-39 years,Digestive diseases,8.89794980828389,10.175014777272258,7.880776317445029
Female,40-44 years,Digestive diseases,12.797475463108574,14.335627574772506,11.443494784629864
Female,45-49 years,Digestive diseases,18.324503496695325,20.37288130890392,16.7708635729197
Female,50-54 years,Digestive diseases,27.760572131332715,30.250460593371823,25.531307654128433
Female,55-59 years,Digestive diseases,44.29597138910799,49.04239718881275,40.358503492045216
Female,60-64 years,Digestive diseases,57.97411469672193,63.98827940434673,52.68916572515128
Female,65-69 years,Digestive diseases,70.33450361940369,78.85711336448479,62.29908952170988
Female,70-74 years,Digestive diseases,92.38065376039316,103.47265558223556,81.26063661004612
Female,75-79 years,Digestive diseases,127.728390771825,145.38695841181985,109.85492169674342
Female,80-84 years,Digestive diseases,189.51609103676304,222.9353857217256,150.8203615593619
Female,85-89 years,Digestive diseases,305.3452373765227,368.5606068184247,223.02756992624356
Female,90-94 years,Digestive diseases,505.6172007987535,622.2115388693186,362.07442909348975
Female,95+ years,Digestive diseases,746.7945251653422,926.4733244479672,530.4945570246349
Female,<1 year,Injuries,44.08495522153515,49.60500131999304,36.34255231492758
Female,<5 years,Injuries,16.690671092962866,18.244741633355908,14.086695837446474
Female,2-4 years,Injuries,8.368141716415874,9.050211569013364,7.458688738447979
Female,5-9 years,Injuries,4.371913604616176,4.719770248267666,4.008152967146118
Female,10-14 years,Injuries,6.277259792823971,6.658726165382373,5.885723465825492
Female,15-19 years,Injuries,18.464121356281648,19.447046709567736,17.283569947347637
Female,20-24 years,Injuries,23.57044992871253,25.615615929265832,21.201128052273983
Female,25-29 years,Injuries,23.32262338349708,25.525333040360795,20.81496239054945
Female,30-34 years,Injuries,25.45437851022056,28.202063318391883,22.884056105869615
Female,35-39 years,Injuries,25.554526803976874,27.810610774388604,23.25865815851444
Female,40-44 years,Injuries,27.13680900392988,29.427893444720706,24.87128055213912
Female,45-49 years,Injuries,26.83131020274556,28.95872828448931,24.755085084642893
Female,50-54 years,Injuries,28.425636759205535,30.27609842475061,26.56601948248906
Female,55-59 years,Injuries,30.161769098962996,31.88514615671519,28.298523916150664
Female,60-64 years,Injuries,33.652940440113234,35.35961625321655,31.39050288566228
Female,65-69 years,Injuries,39.97919140831795,42.70429885074961,36.992459469432696
Female,70-74 years,Injuries,55.22265826534485,60.007973577792384,49.98640302672453
Female,75-79 years,Injuries,91.6564346798742,102.25933733739126,79.50307287889738
Female,80-84 years,Injuries,165.6769388697947,191.18650766214623,130.62155975979186
Female,85-89 years,Injuries,316.0631663958286,371.81577848174305,235.65343353679208
Female,90-94 years,Injuries,588.5633371066576,701.9774522907218,422.95861360744453
Female,95+ years,Injuries,946.516886598311,1151.78466950087,671.6250907411719
Female,5-9 years,Mental disorders,2.574521368598237e-06,2.4719906900452977e-05,8.276032648365466e-08
Female,10-14 years,Mental disorders,0.000677522457971,0.0024080528471686,0.0001872777233832
Female,15-19 years,Mental disorders,0.01393256974727,0.0361501739475914,0.0059277575501754
Female,20-24 years,Mental disorders,0.0334677719813852,0.0679065951088471,0.0155188481085228
Female,25-29 years,Mental disorders,0.0513700686666653,0.0953661925520537,0.0215769063328895
Female,30-34 years,Mental disorders,0.0639315662497446,0.1232612298972415,0.0251865445314618
Female,35-39 years,Mental disorders,0.0657913834873018,0.1201409641526338,0.0278236953791931
Female,40-44 years,Mental disorders,0.0744607429025804,0.1487811452653322,0.0343285413532349
Female,45-49 years,Mental disorders,0.0589706684435648,0.1200695552084151,0.0272040549907437
Female,<1 year,Musculoskeletal disorders,0.035793575377157,0.042530150618824,0.0278845132329326
Female,<5 years,Musculoskeletal disorders,0.0212255751295876,0.0261635932620372,0.0166887202495815
Female,2-4 years,Musculoskeletal disorders,0.0165556560401193,0.0206505312946888,0.0129604969263756
Female,5-9 years,Musculoskeletal disorders,0.0350508595494233,0.0434462267697114,0.0285955804081783
Female,10-14 years,Musculoskeletal disorders,0.0859235058832092,0.1083550378435896,0.0676093602346254
Female,15-19 years,Musculoskeletal disorders,0.1927333342116001,0.2418523528434294,0.1572096913892885
Female,20-24 years,Musculoskeletal disorders,0.434417508699704,0.5293505830262233,0.3567644877658492
Female,25-29 years,Musculoskeletal disorders,0.5452256645484708,0.6818895189717257,0.4524343802835832
Female,30-34 years,Musculoskeletal disorders,0.8061627827623361,1.011800500027331,0.6693756820764984
Female,35-39 years,Musculoskeletal disorders,1.0535770269515117,1.2680780978108634,0.9005488015468478
Female,40-44 years,Musculoskeletal disorders,1.4398348104373104,1.705974853963929,1.2508029650467456
Female,45-49 years,Musculoskeletal disorders,1.8354010443178457,2.150748462271425,1.6224897841115369
Female,50-54 years,Musculoskeletal disorders,2.220194277727947,2.597159880638168,1.967265099822264
Female,55-59 years,Musculoskeletal disorders,2.98180276422481,3.4489241721113726,2.682522985338379
Female,60-64 years,Musculoskeletal disorders,4.1621651616105035,4.775207109278634,3.710936052432054
Female,65-69 years,Musculoskeletal disorders,6.040235784506784,6.900431738149362,5.404769631321254
Female,70-74 years,Musculoskeletal disorders,9.050997399508532,10.158572234872016,8.070326733530438
Female,75-79 years,Musculoskeletal disorders,13.560958311673,14.989027494216538,11.980163825613904
Female,80-84 years,Musculoskeletal disorders,20.414286305542703,23.987780697444165,15.65247956205144
Female,85-89 years,Musculoskeletal disorders,29.1930009378563,35.356408681267276,21.182293169393272
Female,90-94 years,Musculoskeletal disorders,43.80181056590869,52.56268712278403,30.48337663752691
Female,95+ years,Musculoskeletal disorders,66.09394810995052,82.07653086218204,45.93886944829229
Female,<1 year,Neoplasms,2.9975862688825488,3.4374186127039645,2.484828521593079
Female,<5 years,Neoplasms,2.4884340139788983,2.788953297382637,2.150240381471205
Female,2-4 years,Neoplasms,2.322949560581776,2.597683827434514,2.041641081664752
Female,5-9 years,Neoplasms,2.2208104835374645,2.457725686209285,1.989389503321307
Female,10-14 years,Neoplasms,2.2946094183271235,2.5024474622537896,2.0802541458605504
Female,15-19 years,Neoplasms,2.8329426308264813,3.1091160680994405,2.5726241093717963
Female,20-24 years,Neoplasms,3.4443038102555996,3.804583050971827,3.098311373890955
Female,25-29 years,Neoplasms,5.9676402437051435,6.64959102798371,5.303708295575845
Female,30-34 years,Neoplasms,12.725847611736471,13.962897311971773,11.284288838606903
Female,35-39 years,Neoplasms,24.00722886053756,25.894229332231298,21.7705077476729
Female,40-44 years,Neoplasms,43.31591285563496,46.31410614804425,40.010094092228755
Female,45-49 years,Neoplasms,69.7779824663592,73.4257723965597,65.85515314688057
Female,50-54 years,Neoplasms,118.41603051083467,123.56889929129449,113.1912122101897
Female,55-59 years,Neoplasms,191.19154908568885,198.5622414397558,184.0357318765497
Female,60-64 years,Neoplasms,302.62343734399144,314.1638374271033,288.7273275945743
Female,65-69 years,Neoplasms,425.1232998311417,443.23614547328975,398.0367645521024
Female,70-74 years,Neoplasms,581.7739727184864,612.4321940497869,534.1843971246307
Female,75-79 years,Neoplasms,828.8482008011317,887.9927401670227,743.531203605888
Female,80-84 years,Neoplasms,1138.5342874054916,1270.476427490838,928.4816553775266
Female,85-89 years,Neoplasms,1507.0381819692286,1717.9793848500044,1148.1564063867197
Female,90-94 years,Neoplasms,1926.4555000019477,2231.370438389424,1423.8842399001398
Female,95+ years,Neoplasms,2159.77809264178,2537.5598252585132,1548.6200793142254
Female,<1 year,Neurological disorders,5.7005099768117615,6.932913174390504,4.538694869401872
Female,<5 years,Neurological disorders,2.2101599830622862,2.6388343860339196,1.8108530356979384
Female,2-4 years,Neurological disorders,1.065323267783986,1.264319216865393,0.9024360507873166
Female,5-9 years,Neurological disorders,0.7349707905121923,0.8861114021705584,0.6114044170598429
Female,10-14 years,Neurological disorders,0.8255829571199395,0.9969657247998228,0.6777471024065556
Female,15-19 years,Neurological disorders,0.9556980107746204,1.1373012822963884,0.8036837878828414
Female,20-24 years,Neurological disorders,1.2026969992620091,1.4490266891894226,0.999889012231444
Female,25-29 years,Neurological disorders,1.351744479207773,1.6161160650846589,1.1096964211524292
Female,30-34 years,Neurological disorders,1.8924062470602172,2.2203496679441592,1.5587328416650037
Female,35-39 years,Neurological disorders,2.5340768924038244,2.926319721692256,2.162036790084873
Female,40-44 years,Neurological disorders,3.7910004373487296,4.306729624367962,3.3408310365118115
Female,45-49 years,Neurological disorders,5.672824302365011,6.451332488117528,4.99983422741109
Female,50-54 years,Neurological disorders,9.291906057911534,12.932303950265233,7.664972766060975
Female,55-59 years,Neurological disorders,17.204263204774325,27.97183943404406,12.504512929164228
Female,60-64 years,Neurological disorders,35.74635310990832,64.85883682327804,23.18944226801325
Female,65-69 years,Neurological disorders,70.38274669364498,144.21116345489966,39.939964103803
Female,70-74 years,Neurological disorders,135.41848753263054,275.26317843094546,70.22399149921688
Female,75-79 years,Neurological disorders,287.0467504904675,579.4664915527087,139.8547680383305
Female,80-84 years,Neurological disorders,767.060742033086,1582.2871582328771,325.5985786868001
Female,85-89 years,Neurological disorders,1571.1217408825344,3434.7160408855048,604.1001583175351
Female,90-94 years,Neurological disorders,3012.342485312848,6695.119223997662,1050.643911307753
Female,95+ years,Neurological disorders,5428.829882800205,12155.751776833826,1656.8583218337856
Female,<1 year,Other non-communicable diseases,177.81673077504047,216.33094835970743,149.70654050910156
Female,<5 years,Other non-communicable diseases,39.21966832479862,48.596473866060094,33.01739650108911
Female,2-4 years,Other non-communicable diseases,3.862566237830645,5.343484477380701,3.0591751991999208
Female,5-9 years,Other non-communicable diseases,1.923058212524307,2.4442957149977524,1.574062292399802
Female,10-14 years,Other non-communicable diseases,1.8077863256640925,2.148425074533787,1.51953573290212
Female,15-19 years,Other non-communicable diseases,1.7597767365052963,2.0496400106545183,1.510907824390669
Female,20-24 years,Other non-communicable diseases,2.138190693984339,2.457251958294361,1.8381756162376968
Female,25-29 years,Other non-communicable diseases,2.5739568913329824,2.9789799384829307,2.2162233835816036
Female,30-34 years,Other non-communicable diseases,3.4733777541477826,3.998847171146208,3.0012730334504827
Female,35-39 years,Other non-communicable diseases,4.734832688146348,5.3510431050600795,4.246896989723985
Female,40-44 years,Other non-communicable diseases,6.899965757280445,7.608147527311648,6.224489484506775
Female,45-49 years,Other non-communicable diseases,8.946000411884501,9.75995732970364,8.23168490141394
Female,50-54 years,Other non-communicable diseases,11.717795561922015,12.590700522382278,10.867696722836657
Female,55-59 years,Other non-communicable diseases,17.610266292620928,18.600747755634565,16.492138761481833
Female,60-64 years,Other non-communicable diseases,25.537124637811463,27.055234590003337,23.805155475001463
Female,65-69 years,Other non-communicable diseases,35.61366749810805,37.75329829768209,32.83034960920873
Female,70-74 years,Other non-communicable diseases,52.11347939732929,55.77017870467976,47.26870541007056
Female,75-79 years,Other non-communicable diseases,88.31843814494161,97.45655070896278,77.75430304205483
Female,80-84 years,Other non-communicable diseases,147.69944704420558,167.5775591752143,120.88487515720404
Female,85-89 years,Other non-communicable diseases,258.81092209140934,298.01048066347465,194.0309034252328
Female,90-94 years,Other non-communicable diseases,467.3123815016354,552.6005127665869,349.22749385492926
Female,95+ years,Other non-communicable diseases,784.7300136156513,942.3908564954752,540.4172272366302
Female,<1 year,Skin and subcutaneous diseases,0.282227741380158,0.3500413552231736,0.224592586277454
Female,<5 years,Skin and subcutaneous diseases,0.0719115716267272,0.0891075238890076,0.0568959021845095
Female,2-4 years,Skin and subcutaneous diseases,0.0167953818955021,0.0203294085815815,0.0136486199279509
Female,5-9 years,Skin and subcutaneous diseases,0.0126113702642442,0.0155402264526831,0.0099524281733407
Female,10-14 years,Skin and subcutaneous diseases,0.0180778993733516,0.0226253722378859,0.0138712521888126
Female,15-19 years,Skin and subcutaneous diseases,0.0227331365560473,0.028128541162703,0.0180861054969831
Female,20-24 years,Skin and subcutaneous diseases,0.0409786302425213,0.0512652651861191,0.0315119899414109
Female,25-29 years,Skin and subcutaneous diseases,0.1016623365172627,0.1253229246788964,0.0785171962870079
Female,30-34 years,Skin and subcutaneous diseases,0.2337115154679982,0.2891655612523615,0.1799832691447607
Female,35-39 years,Skin and subcutaneous diseases,0.3656983257386076,0.4463267208187831,0.2877821230801278
Female,40-44 years,Skin and subcutaneous diseases,0.5375971534999302,0.6473513138427026,0.4283714950825197
Female,45-49 years,Skin and subcutaneous diseases,0.8356825777609568,0.9931045739525772,0.6819556814418986
Female,50-54 years,Skin and subcutaneous diseases,1.3116215693092144,1.5326648452814142,1.1033379561073144
Female,55-59 years,Skin and subcutaneous diseases,2.184550767658581,2.5479818090099013,1.818439140248999
Female,60-64 years,Skin and subcutaneous diseases,3.25612412348617,3.763342853475196,2.728368762842802
Female,65-69 years,Skin and subcutaneous diseases,4.428579099705855,5.093112788386317,3.764202496552187
Female,70-74 years,Skin and subcutaneous diseases,6.756601962961643,7.909680191641443,5.709276049096642
Female,75-79 years,Skin and subcutaneous diseases,10.528790631616165,12.331771862539124,8.63611652923556
Female,80-84 years,Skin and subcutaneous diseases,16.830230048710927,20.16805045591949,13.121446934420154
Female,85-89 years,Skin and subcutaneous diseases,26.619324016891877,32.346462459272026,19.75354782274689
Female,90-94 years,Skin and subcutaneous diseases,45.154249600576506,55.136567300293166,32.393369281217375
Female,95+ years,Skin and subcutaneous diseases,71.61634227698305,89.08241254850263,48.836356924331874
Female,<1 year,Substance use disorders,0.0,0.0,0.0
Female,<5 years,Substance use disorders,0.0,0.0,0.0
Female,2-4 years,Substance use disorders,0.0,0.0,0.0
Female,5-9 years,Substance use disorders,0.0,0.0,0.0
Female,10-14 years,Substance use disorders,0.0,0.0,0.0
Female,15-19 years,Substance use disorders,4.325246816580893,5.757795182476961,3.209290180282002
Female,20-24 years,Substance use disorders,13.721366108246592,17.27098815563014,10.820942756044545
Female,25-29 years,Substance use disorders,23.37368141945696,28.267586689033223,19.02946465028515
Female,30-34 years,Substance use disorders,33.725018024479645,40.89393473041661,27.64098486885014
Female,35-39 years,Substance use disorders,38.45753693028199,46.864370910784835,31.695832276323827
Female,40-44 years,Substance use disorders,41.32260326830608,50.71529735695408,33.72341167947185
Female,45-49 years,Substance use disorders,39.20889432150987,48.727235855846025,31.910196429533705
Female,50-54 years,Substance use disorders,37.52919453902808,47.37877798207622,30.1012195604588
Female,55-59 years,Substance use disorders,34.84340885996136,43.38773944140789,28.33776667957679
Female,60-64 years,Substance use disorders,25.060158185450153,30.449798210632643,20.846404464530465
Female,65-69 years,Substance use disorders,15.86652799791733,19.05272014195396,13.265391588943238
Female,70-74 years,Substance use disorders,9.136823323798504,10.365989261133072,7.820447488603997
Female,75-79 years,Substance use disorders,6.470871360039195,7.589053839609239,5.334561488057008
Female,80-84 years,Substance use disorders,5.851613231987659,7.101395349073228,4.457028186105632
Female,85-89 years,Substance use disorders,6.711466125350396,8.386130812599074,4.729514640790113
Female,90-94 years,Substance use disorders,8.287286587263418,10.442882163117195,5.660302627877113
Female,95+ years,Substance use disorders,9.829143392228795,12.554993452029311,6.272397464689469
Male,<1 year,Cardiovascular diseases,8.450110372104152,10.389073868356087,6.7960920907552085
Male,<5 years,Cardiovascular diseases,2.4653219545045286,3.010938359482462,1.9998511105883376
Male,2-4 years,Cardiovascular diseases,0.7476321721164332,0.90917013397307,0.6237418774923997
Male,5-9 years,Cardiovascular diseases,0.4698010348273359,0.5963992426020688,0.3738255422514834
Male,10-14 years,Cardiovascular diseases,0.8191425425461032,1.0215795465657778,0.6724756686699083
Male,15-19 years,Cardiovascular diseases,2.1076044360465667,2.481211079154118,1.7926711632627108
Male,20-24 years,Cardiovascular diseases,3.668760246700934,4.329852710941758,3.030080221073363
Male,25-29 years,Cardiovascular diseases,7.813683741313056,9.051675188950806,6.685603096079924
Male,30-34 years,Cardiovascular diseases,16.32757708919009,18.84364300385483,13.956075681471566
Male,35-39 years,Cardiovascular diseases,31.200904224926298,35.60623307846378,27.13341765537888
Male,40-44 years,Cardiovascular diseases,57.59863119859702,63.874108625584626,51.88372509901141
Male,45-49 years,Cardiovascular diseases,96.99472690829064,105.27007622294164,88.65282840509704
Male,50-54 years,Cardiovascular diseases,159.6511542135473,169.5303083924204,149.8873869893614
Male,55-59 years,Cardiovascular diseases,256.3156033849224,269.6290597009938,243.06631739669723
Male,60-64 years,Cardiovascular diseases,391.1800317920028,407.895836820203,374.25650883380337
Male,65-69 years,Cardiovascular diseases,546.1996034890909,567.6409042694293,520.6923861210228
Male,70-74 years,Cardiovascular diseases,793.8664698919521,832.4152024463722,749.1274210240725
Male,75-79 years,Cardiovascular diseases,1222.574879433266,1287.9067569380554,1144.2935699600278
Male,80-84 years,Cardiovascular diseases,2170.119796358222,2317.953459500079,1906.5043827977513
Male,85-89 years,Cardiovascular diseases,4092.8970119478504,4468.575555616334,3402.31516459308
Male,90-94 years,Cardiovascular diseases,8036.466307007312,8932.048207140428,6409.262482279547
Male,95+ years,Cardiovascular diseases,12559.722018545586,14432.377539108616,9269.377267630627
Male,<1 year,Chronic respiratory diseases,0.9416738511673768,1.2191039735001383,0.7133036303540325
Male,<5 years,Chronic respiratory diseases,0.5840463590697778,0.7653908813552041,0.4536981714956882
Male,2-4 years,Chronic respiratory diseases,0.3545603706932123,0.4607481890311298,0.2762567615950311
Male,5-9 years,Chronic respiratory diseases,0.3673040222219734,0.4635182256285451,0.2926807438732566
Male,10-14 years,Chronic respiratory diseases,0.5119102467687445,0.6341406644174833,0.4168356011172373
Male,15-19 years,Chronic respiratory diseases,0.5589562725929417,0.6932610936758145,0.4571161142189694
Male,20-24 years,Chronic respiratory diseases,0.7718665753140254,0.9516382270002204,0.6264201143674601
Male,25-29 years,Chronic respiratory diseases,1.0572370101310675,1.3065406799531196,0.8481512132011252
Male,30-34 years,Chronic respiratory diseases,1.531882911185223,1.8940256970967344,1.2424025761464763
Male,35-39 years,Chronic respiratory diseases,2.1483223636360576,2.6474052156013745,1.771216125788411
Male,40-44 years,Chronic respiratory diseases,3.532178183979903,4.225778697212868,3.0303590027305902
Male,45-49 years,Chronic respiratory diseases,6.32903162552825,7.319271123881326,5.488072811219323
Male,50-54 years,Chronic respiratory diseases,14.266463371261608,16.08798569340045,12.514804703571
Male,55-59 years,Chronic respiratory diseases,32.048280314099195,35.13502160329345,28.790325718269784
Male,60-64 years,Chronic respiratory diseases,71.51773866458264,79.10181057537262,64.93499652190187
Male,65-69 years,Chronic respiratory diseases,128.53249553912812,141.1124368278902,116.34325164392364
Male,70-74 years,Chronic respiratory diseases,219.459668547265,242.2478778004124,198.4171407785332
Male,75-79 years,Chronic respiratory diseases,376.8650323561167,415.52408612536703,341.5214392383333
Male,80-84 years,Chronic respiratory diseases,605.8002679741014,679.7941634835081,524.2146776410937
Male,85-89 years,Chronic respiratory diseases,932.7860200123982,1072.0882907219843,781.0173302160863
Male,90-94 years,Chronic respiratory diseases,1379.9398875478205,1617.2282353911935,1089.5088387979451
Male,95+ years,Chronic respiratory diseases,1698.504263304448,2049.509807618753,1236.0541334291238
Male,<1 year,"Communicable, maternal, neonatal, and nutritional diseases",335.421929319161,353.4262815004949,312.9210338674391
Male,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",68.46746853726938,72.10685694129714,63.95172097500519
Male,2-4 years,"Communicable, maternal, neonatal, and nutritional diseases",2.374542766229426,2.58075260072303,2.1483902644177904
Male,5-9 years,"Communicable, maternal, neonatal, and nutritional diseases",0.9561883910280612,1.045218676913756,0.8693173106315072
Male,10-14 years,"Communicable, maternal, neonatal, and nutritional diseases",0.892124181640663,0.9722921801629152,0.8138475134689598
Male,15-19 years,"Communicable, maternal, neonatal, and nutritional diseases",1.297095031191911,1.4401087349272643,1.167876476551182
Male,20-24 years,"Communicable, maternal, neonatal, and nutritional diseases",2.178843864223469,2.423560099264083,1.9327688968563583
Male,25-29 years,"Communicable, maternal, neonatal, and nutritional diseases",3.9749089055175415,4.447525361174704,3.455383784536286
Male,30-34 years,"Communicable, maternal, neonatal, and nutritional diseases",6.855168048833088,7.699371849896826,5.9095810691614155
Male,35-39 years,"Communicable, maternal, neonatal, and nutritional diseases",9.02184846542053,9.997166418023212,7.90084371479208
Male,40-44 years,"Communicable, maternal, neonatal, and nutritional diseases",12.520429926299617,13.864367679702308,11.199451532964703
Male,45-49 years,"Communicable, maternal, neonatal, and nutritional diseases",16.21160755138308,17.723289849643034,14.863229486016897
Male,50-54 years,"Communicable, maternal, neonatal, and nutritional diseases",22.53086636186985,24.218556693120807,20.636622223970356
Male,55-59 years,"Communicable, maternal, neonatal, and nutritional diseases",32.826817943312584,35.43026515552849,30.60488061127539
Male,60-64 years,"Communicable, maternal, neonatal, and nutritional diseases",49.13519464450387,53.44760584122877,45.2700831913602
Male,65-69 years,"Communicable, maternal, neonatal, and nutritional diseases",76.16197317574083,82.86916511724456,70.35984652777768
Male,70-74 years,"Communicable, maternal, neonatal, and nutritional diseases",113.96009906770914,123.28852031544498,104.90048521876204
Male,75-79 years,"Communicable, maternal, neonatal, and nutritional diseases",201.892313464006,217.70860517655788,187.01455050239252
Male,80-84 years,"Communicable, maternal, neonatal, and nutritional diseases",393.4792281947343,431.3156799045719,346.89894190495653
Male,85-89 years,"Communicable, maternal, neonatal, and nutritional diseases",734.5705549860604,817.6722323745362,618.3972110890938
Male,90-94 years,"Communicable, maternal, neonatal, and nutritional diseases",1490.698558694025,1683.8740525881894,1205.3060953441725
Male,95+ years,"Communicable, maternal, neonatal, and nutritional diseases",2376.865933084684,2773.324249055808,1768.4768663094767
Male,<1 year,Diabetes and kidney diseases,0.9400940419660618,1.131743651847703,0.7573860768436081
Male,<5 years,Diabetes and kidney diseases,0.3224161574755448,0.3790061904908743,0.2696021959455191
Male,2-4 years,Diabetes and kidney diseases,0.1376878426427657,0.1607319042368559,0.1191324581005979
Male,5-9 years,Diabetes and kidney diseases,0.1183269334124236,0.1397249158440128,0.1018314810486613
Male,10-14 years,Diabetes and kidney diseases,0.200225855073176,0.2325238664297949,0.171580962568166
Male,15-19 years,Diabetes and kidney diseases,0.5700041596954698,0.6463835886507218,0.5006393727344328
