population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,United States of America,Male,25-29 years,Mental disorders,Rate,2023,5342.07164205217,6443.40324954789,4415.23391722268
All Population,Incidence,United States of America,Female,25-29 years,Mental disorders,Rate,2023,9467.4349016172,11443.74720835749,7748.41431595672
All Population,Incidence,United States of America,Male,30-34 years,Mental disorders,Rate,2023,4899.03738342392,5891.95076767216,4093.0288503276797
All Population,Incidence,United States of America,Female,30-34 years,Mental disorders,Rate,2023,8931.972583332381,10712.285208369989,7419.201332008681
All Population,Incidence,United States of America,Male,35-39 years,Mental disorders,Rate,2023,4713.36652507773,5750.78111913708,3981.37946973818
All Population,Incidence,United States of America,Female,35-39 years,Mental disorders,Rate,2023,8915.70379613783,10847.01907632018,7532.348575882911
All Population,Incidence,United States of America,Male,40-44 years,Mental disorders,Rate,2023,4504.05476378361,5426.40574488351,3784.13920485464
All Population,Incidence,United States of America,Female,40-44 years,Mental disorders,Rate,2023,8550.848436625889,10254.75745298386,7175.79423999072
All Population,Incidence,United States of America,Male,45-49 years,Mental disorders,Rate,2023,4310.58669767013,5049.81728704902,3475.2528420750896
All Population,Incidence,United States of America,Female,45-49 years,Mental disorders,Rate,2023,8137.22217018617,9499.68356369549,6597.15570677432
All Population,Incidence,United States of America,Male,50-54 years,Mental disorders,Rate,2023,4205.55880679749,4929.06351560468,3445.06827592287
All Population,Incidence,United States of America,Female,50-54 years,Mental disorders,Rate,2023,7985.93130673133,9294.93533437119,6552.0294461759595
All Population,Incidence,United States of America,Male,55-59 years,Mental disorders,Rate,2023,4001.4775991572,4820.746021380451,3307.93271979925
All Population,Incidence,United States of America,Female,55-59 years,Mental disorders,Rate,2023,7171.29143578277,8589.351741581611,5920.12345210099
All Population,Incidence,United States of America,Male,60-64 years,Mental disorders,Rate,2023,3895.31147301395,4654.67923210199,3221.0550690644304
All Population,Incidence,United States of America,Female,60-64 years,Mental disorders,Rate,2023,6988.084446336181,8367.07259212781,5801.83948172379
All Population,Incidence,United States of America,Male,65-69 years,Mental disorders,Rate,2023,3837.3664370574897,4634.61698813797,3173.7815712298298
All Population,Incidence,United States of America,Female,65-69 years,Mental disorders,Rate,2023,6605.56089399624,7914.705669106729,5463.86176531373
All Population,Incidence,United States of America,Male,70-74 years,Mental disorders,Rate,2023,3704.70423438472,4454.6029222186,2997.21152107346
All Population,Incidence,United States of America,Female,70-74 years,Mental disorders,Rate,2023,6088.67812679295,7286.38365189869,4924.74823120114
All Population,Incidence,United States of America,Male,75-79 years,Mental disorders,Rate,2023,3672.58229388306,4426.67428912408,2900.24343119464
All Population,Incidence,United States of America,Female,75-79 years,Mental disorders,Rate,2023,5924.82396230579,7081.219884805099,4671.521728613609
All Population,Incidence,United States of America,Male,<1 year,Mental disorders,Rate,2023,2267.49418456345,5754.70878039374,672.55864110361
All Population,Incidence,United States of America,Female,<1 year,Mental disorders,Rate,2023,939.28504895253,2409.5826381151796,273.01382968157003
All Population,Incidence,United States of America,Male,80-84 years,Mental disorders,Rate,2023,3638.33658185502,4449.101750973789,2969.04457602947
All Population,Incidence,United States of America,Female,80-84 years,Mental disorders,Rate,2023,5606.91171073329,6745.14465006269,4567.452914560819
All Population,Incidence,United States of America,Male,85-89 years,Mental disorders,Rate,2023,3597.59666729976,4222.02298218164,2970.63701482305
All Population,Incidence,United States of America,Female,85-89 years,Mental disorders,Rate,2023,5500.33353068358,6417.152730085681,4583.68204624319
All Population,Incidence,United States of America,Male,90-94 years,Mental disorders,Rate,2023,3590.90446909473,4391.37451236944,2999.11895335828
All Population,Incidence,United States of America,Female,90-94 years,Mental disorders,Rate,2023,5465.91307229532,6681.3574922425405,4587.31933875697
All Population,Incidence,United States of America,Male,2-4 years,Mental disorders,Rate,2023,888.21309026817,1310.79343007598,538.82653877756
All Population,Incidence,United States of America,Female,2-4 years,Mental disorders,Rate,2023,422.67444989536995,912.7750230229799,235.48232470607
All Population,Incidence,United States of America,Male,95+ years,Mental disorders,Rate,2023,3606.93211168812,4637.5400206648,2890.75811897749
All Population,Incidence,United States of America,Female,95+ years,Mental disorders,Rate,2023,5489.07169423505,7020.845523381231,4378.55894366211
All Population,Incidence,United States of America,Male,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,734976.4930446353,847331.647969442,629798.0626261253
All Population,Incidence,United States of America,Female,<5 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,730509.9641183474,845107.1590147178,624634.5537452649
All Population,Incidence,United States of America,Male,0-6 days,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,879461.9302239238,979051.1987695196,720883.5946386931
All Population,Incidence,United States of America,Female,0-6 days,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,873687.4771776677,977353.0806465793,712493.4457686774
All Population,Incidence,United States of America,Male,5-9 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,544031.3055097886,680903.0339187229,432256.86687473883
All Population,Incidence,United States of America,Female,5-9 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,546785.3468385818,687114.6232372641,432626.19499103574
All Population,Incidence,United States of America,Male,10-14 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,468622.9312303327,583409.0840139049,368194.8827181259
All Population,Incidence,United States of America,Female,10-14 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,479312.3812893769,593537.8176844651,375653.29398222535
All Population,Incidence,United States of America,Male,15-19 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,448520.99926550186,566247.7059777416,359032.3262609608
All Population,Incidence,United States of America,Female,15-19 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,477128.57126941683,598602.6743867025,377788.9192386297
All Population,Incidence,United States of America,Male,25-29 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,416822.2315429348,522025.6291133574,336805.6592597521
All Population,Incidence,United States of America,Female,25-29 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,460411.90976222703,577679.7774716549,375252.66915234405
All Population,Incidence,United States of America,Male,30-34 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,372447.90276123193,468910.9426783495,289656.7822485065
All Population,Incidence,United States of America,Female,30-34 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,445050.45180382143,555039.0175473125,345275.1777965902
All Population,Incidence,United States of America,Male,35-39 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,369094.9293068939,465949.242929598,291454.31403408945
All Population,Incidence,United States of America,Female,35-39 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,439689.39548698644,545788.1594708593,345114.1905195282
All Population,Incidence,United States of America,Male,40-44 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,363151.626171696,473481.2336378812,282653.823688297
All Population,Incidence,United States of America,Female,40-44 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,408030.5481571646,531086.9153276954,313593.86400671845
All Population,Incidence,United States of America,Male,45-49 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,350014.9636798564,446231.83887498116,272089.0780325473
All Population,Incidence,United States of America,Female,45-49 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,399061.71618606924,511798.3393625213,310556.8056400412
All Population,Incidence,United States of America,Male,50-54 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,332777.6543978754,415944.2290993063,255999.05086011635
All Population,Incidence,United States of America,Female,50-54 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,379184.1910881399,477161.62001871376,289225.8742021724
All Population,Incidence,United States of America,Male,55-59 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,349273.5342520286,422832.7225474949,276848.7371205734
All Population,Incidence,United States of America,Female,55-59 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,363551.5266156021,440875.5845297537,288103.52518103505
All Population,Incidence,United States of America,Male,60-64 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,333212.6477433761,414378.94668176514,259936.74653426107
All Population,Incidence,United States of America,Female,60-64 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,328512.7844699454,412771.21763969917,256121.18561942966
All Population,Incidence,United States of America,Male,65-69 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,308183.56478279195,381215.3106061679,242695.7102543999
All Population,Incidence,United States of America,Female,65-69 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,312191.6498258939,383544.3653441304,247359.95833151697
All Population,Incidence,United States of America,Male,70-74 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,306959.0695702845,389725.90264345147,244344.55201141204
All Population,Incidence,United States of America,Female,70-74 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,296668.8914902994,374051.6354317215,238491.88762517556
All Population,Incidence,United States of America,Male,75-79 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,297053.2698041462,373640.30495003064,238345.28497902912
All Population,Incidence,United States of America,Female,75-79 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,262256.3835346132,326801.791114319,213302.47699924075
All Population,Incidence,United States of America,Male,<1 year,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,805335.3692950562,897753.9335329462,687622.1274144115
All Population,Incidence,United States of America,Female,<1 year,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,797312.1709316908,893664.5528252908,683476.5993193323
All Population,Incidence,United States of America,Male,80-84 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,284675.3233358345,361612.9225293072,223416.5009726148
All Population,Incidence,United States of America,Female,80-84 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,255053.0381273252,320583.8856887076,202766.59704280327
All Population,Incidence,United States of America,Male,85-89 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,277553.8713988817,340041.7458991905,226716.56489716092
All Population,Incidence,United States of America,Female,85-89 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,269065.9405087107,332116.8961502908,222743.44973228555
All Population,Incidence,United States of America,Male,90-94 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,291901.0697046583,360395.1284745937,236542.93719020058
All Population,Incidence,United States of America,Female,90-94 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,285128.5927914218,345205.95683893724,233064.25810304386
All Population,Incidence,United States of America,Male,2-4 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,707143.7280829208,859716.3728574734,565808.3986063875
All Population,Incidence,United States of America,Female,2-4 years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,705376.7276264336,856588.8125270673,564417.2890105894
All Population,Incidence,United States of America,Male,<5 years,Injuries,Rate,2023,15003.10891862173,17979.807569314802,12682.635214201751
All Population,Incidence,United States of America,Female,<5 years,Injuries,Rate,2023,14591.86380928775,17691.62557965525,12089.67104293871
All Population,Incidence,United States of America,Male,0-6 days,Injuries,Rate,2023,15680.44026405147,18212.72254790746,13648.2521139696
All Population,Incidence,United States of America,Female,0-6 days,Injuries,Rate,2023,16202.05934100661,18915.40081149804,13966.52107518552
All Population,Incidence,United States of America,Male,5-9 years,Injuries,Rate,2023,19927.71969224677,26005.80046334799,15423.53049814513
All Population,Incidence,United States of America,Female,5-9 years,Injuries,Rate,2023,18010.11830357044,23809.54152046422,13885.98753230117
All Population,Incidence,United States of America,Male,10-14 years,Injuries,Rate,2023,22553.66880267537,30006.18920397861,17231.451227094778
All Population,Incidence,United States of America,Female,10-14 years,Injuries,Rate,2023,19260.73650800724,25520.344665501172,14736.411454116711
All Population,Incidence,United States of America,Male,15-19 years,Injuries,Rate,2023,25557.38151779179,32749.99878558609,20552.448000998542
All Population,Incidence,United States of America,Female,15-19 years,Injuries,Rate,2023,19770.63832437849,26125.71131543575,15291.494207603931
All Population,Incidence,United States of America,Male,25-29 years,Injuries,Rate,2023,25766.590257806933,31616.552314479264,21371.450373725052
All Population,Incidence,United States of America,Female,25-29 years,Injuries,Rate,2023,18502.79946723219,23272.13205716856,15098.8700183458
All Population,Incidence,United States of America,Male,30-34 years,Injuries,Rate,2023,23158.546711453608,28025.26496767806,19122.59329421365
All Population,Incidence,United States of America,Female,30-34 years,Injuries,Rate,2023,17025.47205076392,21266.66657074891,13252.49355008093
All Population,Incidence,United States of America,Male,35-39 years,Injuries,Rate,2023,21775.37852465306,26337.543569654248,17989.83234849627
All Population,Incidence,United States of America,Female,35-39 years,Injuries,Rate,2023,16213.091132846579,20240.8848086303,13016.0108372687
All Population,Incidence,United States of America,Male,40-44 years,Injuries,Rate,2023,22460.25945751822,28001.468743053592,18197.72083990038
All Population,Incidence,United States of America,Female,40-44 years,Injuries,Rate,2023,16886.69490457049,21267.82445158693,13420.690411133952
All Population,Incidence,United States of America,Male,45-49 years,Injuries,Rate,2023,28359.495599447797,35190.31843751838,21486.05345282382
All Population,Incidence,United States of America,Female,45-49 years,Injuries,Rate,2023,24837.13163537977,31586.21022467515,18397.50257046277
All Population,Incidence,United States of America,Male,50-54 years,Injuries,Rate,2023,31306.91462897996,38691.678896935635,24094.46648025237
All Population,Incidence,United States of America,Female,50-54 years,Injuries,Rate,2023,31844.46386303358,39699.76858074058,24324.484192315558
All Population,Incidence,United States of America,Male,55-59 years,Injuries,Rate,2023,29806.03124223224,35965.3996050381,23693.74419726005
All Population,Incidence,United States of America,Female,55-59 years,Injuries,Rate,2023,35037.8203011327,44049.368814329435,26751.92221316054
All Population,Incidence,United States of America,Male,60-64 years,Injuries,Rate,2023,27529.38918652776,34331.924420275514,21889.63529756436
All Population,Incidence,United States of America,Female,60-64 years,Injuries,Rate,2023,35032.53913698048,45031.12475606474,26807.68172185692
All Population,Incidence,United States of America,Male,65-69 years,Injuries,Rate,2023,24608.93130328913,31114.30321220779,19644.17166597886
All Population,Incidence,United States of America,Female,65-69 years,Injuries,Rate,2023,32447.28832921654,42783.93936216704,25046.641990285512
All Population,Incidence,United States of America,Male,70-74 years,Injuries,Rate,2023,24649.7458306033,30662.36381558138,19613.36206502428
All Population,Incidence,United States of America,Female,70-74 years,Injuries,Rate,2023,33074.374364678435,41844.30145556522,25216.81362302864
All Population,Incidence,United States of America,Male,75-79 years,Injuries,Rate,2023,25076.17847070872,30209.607720434928,20354.49229412508
All Population,Incidence,United States of America,Female,75-79 years,Injuries,Rate,2023,32125.02371615199,39925.97283951084,24855.40892520392
All Population,Incidence,United States of America,Male,<1 year,Injuries,Rate,2023,14117.20113547947,16212.00188280246,12259.890269417741
All Population,Incidence,United States of America,Female,<1 year,Injuries,Rate,2023,14345.755855447109,16717.054256809923,12407.10412863717
All Population,Incidence,United States of America,Male,80-84 years,Injuries,Rate,2023,25135.88974085691,30220.65614922822,20273.92176579706
All Population,Incidence,United States of America,Female,80-84 years,Injuries,Rate,2023,30806.83602396404,38024.93521009366,24534.84989933645
All Population,Incidence,United States of America,Male,85-89 years,Injuries,Rate,2023,25848.948866472023,31385.39328174861,20782.63257101175
All Population,Incidence,United States of America,Female,85-89 years,Injuries,Rate,2023,31705.29868511577,39207.431549859015,24890.50154273103
All Population,Incidence,United States of America,Male,90-94 years,Injuries,Rate,2023,27503.8612559384,32993.56446520773,22691.08516161438
All Population,Incidence,United States of America,Female,90-94 years,Injuries,Rate,2023,35094.9413690813,43130.46546728857,28295.11945297706
All Population,Incidence,United States of America,Male,2-4 years,Injuries,Rate,2023,15846.175474580628,20044.14805056816,12923.39988891066
All Population,Incidence,United States of America,Female,2-4 years,Injuries,Rate,2023,15159.17496751135,19553.93494636028,12043.573184952449
All Population,Incidence,United States of America,Male,95+ years,Injuries,Rate,2023,29787.14230550759,40492.48145657559,22361.4918580164
All Population,Incidence,United States of America,Female,95+ years,Injuries,Rate,2023,40082.6079587313,57606.63442124334,29088.78070996457
All Population,Incidence,United States of America,Male,<5 years,Substance use disorders,Rate,2023,21.303525340020002,27.35682543371,16.26511207051
All Population,Incidence,United States of America,Female,<5 years,Substance use disorders,Rate,2023,16.06625534889,20.732196787,12.27987914623
All Population,Incidence,United States of America,Male,0-6 days,Substance use disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Female,0-6 days,Substance use disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Male,5-9 years,Substance use disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Female,5-9 years,Substance use disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Male,10-14 years,Substance use disorders,Rate,2023,682.64195848435,1095.05934233721,395.52030515050996
All Population,Incidence,United States of America,Female,10-14 years,Substance use disorders,Rate,2023,489.71772837380996,735.20356947348,302.56737048723
All Population,Incidence,United States of America,Male,15-19 years,Substance use disorders,Rate,2023,3085.47014923927,3781.5144839020204,2556.42383098672
All Population,Incidence,United States of America,Female,15-19 years,Substance use disorders,Rate,2023,2241.62564919213,2754.4314705238203,1792.96936558168
All Population,Incidence,United States of America,Male,25-29 years,Substance use disorders,Rate,2023,4709.90079814809,5750.943872958101,3658.57385376009
All Population,Incidence,United States of America,Female,25-29 years,Substance use disorders,Rate,2023,2940.0149540246002,3597.9837885010697,2303.52965248713
All Population,Incidence,United States of America,Male,30-34 years,Substance use disorders,Rate,2023,4705.84964130806,5829.46457439779,3600.6300760363797
All Population,Incidence,United States of America,Female,30-34 years,Substance use disorders,Rate,2023,2819.6901679869097,3505.1751332493304,2215.94576186762
All Population,Incidence,United States of America,Male,35-39 years,Substance use disorders,Rate,2023,3940.4413674622197,4931.98978629422,3129.2797694168603
All Population,Incidence,United States of America,Female,35-39 years,Substance use disorders,Rate,2023,2449.7289858526497,3052.4379112913402,2009.67199736947
All Population,Incidence,United States of America,Male,40-44 years,Substance use disorders,Rate,2023,3302.5127924401,4248.264228961731,2495.11220592857
All Population,Incidence,United States of America,Female,40-44 years,Substance use disorders,Rate,2023,2055.70498359238,2604.56747682531,1618.65972175331
All Population,Incidence,United States of America,Male,45-49 years,Substance use disorders,Rate,2023,2781.35962816837,3586.7801182166504,2148.2413863226
All Population,Incidence,United States of America,Female,45-49 years,Substance use disorders,Rate,2023,1631.9250928642198,2043.9315176377802,1308.37894021967
All Population,Incidence,United States of America,Male,50-54 years,Substance use disorders,Rate,2023,2369.18965314199,3118.60218106393,1745.0141681517698
All Population,Incidence,United States of America,Female,50-54 years,Substance use disorders,Rate,2023,1253.81524857056,1604.9597514630702,950.79105561233
All Population,Incidence,United States of America,Male,55-59 years,Substance use disorders,Rate,2023,2058.70005589553,2671.35425133283,1517.9255973504
All Population,Incidence,United States of America,Female,55-59 years,Substance use disorders,Rate,2023,911.5268921276399,1164.57834057323,697.90733221012
All Population,Incidence,United States of America,Male,60-64 years,Substance use disorders,Rate,2023,1641.1063673105498,2233.33257146284,1108.5486782544
All Population,Incidence,United States of America,Female,60-64 years,Substance use disorders,Rate,2023,654.09619643308,878.7669776527699,446.49731911941
All Population,Incidence,United States of America,Male,65-69 years,Substance use disorders,Rate,2023,1118.1379811992401,1491.62703022895,817.7748327415999
All Population,Incidence,United States of America,Female,65-69 years,Substance use disorders,Rate,2023,481.96910035585995,641.03342721898,359.90422291499
All Population,Incidence,United States of America,Male,70-74 years,Substance use disorders,Rate,2023,770.2092237083,1093.93598408966,527.10667343797
All Population,Incidence,United States of America,Female,70-74 years,Substance use disorders,Rate,2023,371.71492199635,502.15089870842,254.5963202051
All Population,Incidence,United States of America,Male,75-79 years,Substance use disorders,Rate,2023,601.1029254842,822.182099179,427.15732047701
All Population,Incidence,United States of America,Female,75-79 years,Substance use disorders,Rate,2023,324.00245783664,440.49552419336004,234.06547317607
All Population,Incidence,United States of America,Male,<1 year,Substance use disorders,Rate,2023,108.90138245552,139.84521630925,83.14554337844001
All Population,Incidence,United States of America,Female,<1 year,Substance use disorders,Rate,2023,82.08528693479,105.92439153331999,62.74003377598
All Population,Incidence,United States of America,Male,80-84 years,Substance use disorders,Rate,2023,517.96000773818,705.28168606984,355.30427716595
All Population,Incidence,United States of America,Female,80-84 years,Substance use disorders,Rate,2023,309.33288037643996,414.43930306145,223.29529370090998
All Population,Incidence,United States of America,Male,85-89 years,Substance use disorders,Rate,2023,522.83268354346,735.8460952725001,347.84601531984003
All Population,Incidence,United States of America,Female,85-89 years,Substance use disorders,Rate,2023,327.83003984365,467.64832577330003,226.24522039515
All Population,Incidence,United States of America,Male,90-94 years,Substance use disorders,Rate,2023,571.31213503899,805.7021318958799,352.76129201752
All Population,Incidence,United States of America,Female,90-94 years,Substance use disorders,Rate,2023,359.58661943221,507.29578068494,229.10825633045002
All Population,Incidence,United States of America,Male,2-4 years,Substance use disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Female,2-4 years,Substance use disorders,Rate,2023,0.0,0.0,0.0
All Population,Incidence,United States of America,Male,95+ years,Substance use disorders,Rate,2023,660.66826345776,1101.23658795537,327.47225702594
All Population,Incidence,United States of America,Female,95+ years,Substance use disorders,Rate,2023,403.24833764723,659.2786283855601,208.16797154164001
All Population,Incidence,United States of America,Male,<5 years,Diabetes and kidney diseases,Rate,2023,41.8542538036,83.73708442089999,20.081237619179998
All Population,Incidence,United States of America,Female,<5 years,Diabetes and kidney diseases,Rate,2023,38.35175852564,74.03666780545001,19.18648471058
All Population,Incidence,United States of America,Male,0-6 days,Diabetes and kidney diseases,Rate,2023,71.5145970698,81.79698755014999,62.32898004099
All Population,Incidence,United States of America,Female,0-6 days,Diabetes and kidney diseases,Rate,2023,73.11806820217,84.54840645989,63.45303842383
All Population,Incidence,United States of America,Male,5-9 years,Diabetes and kidney diseases,Rate,2023,79.03150253943001,138.02358891487,47.697996069889996
All Population,Incidence,United States of America,Female,5-9 years,Diabetes and kidney diseases,Rate,2023,67.81516253366999,127.05663278872,39.405594956979996
All Population,Incidence,United States of America,Male,10-14 years,Diabetes and kidney diseases,Rate,2023,72.86300372503,120.90410815359002,54.169500183980006
All Population,Incidence,United States of America,Female,10-14 years,Diabetes and kidney diseases,Rate,2023,58.20117591473,110.70036843768001,40.78965662197
All Population,Incidence,United States of America,Male,15-19 years,Diabetes and kidney diseases,Rate,2023,119.98509535628,144.58086742768,95.05506568382
All Population,Incidence,United States of America,Female,15-19 years,Diabetes and kidney diseases,Rate,2023,125.93102234470001,150.63663698112998,99.24157690684001
All Population,Incidence,United States of America,Male,25-29 years,Diabetes and kidney diseases,Rate,2023,159.25989164461,209.62987997445998,107.7054856582
All Population,Incidence,United States of America,Female,25-29 years,Diabetes and kidney diseases,Rate,2023,161.12660311434,206.82599359816,109.51441783637
All Population,Incidence,United States of America,Male,30-34 years,Diabetes and kidney diseases,Rate,2023,383.50328007101,447.4879470028,323.32304513036996
All Population,Incidence,United States of America,Female,30-34 years,Diabetes and kidney diseases,Rate,2023,298.1961177627,358.85493572431,243.86624428382
All Population,Incidence,United States of America,Male,35-39 years,Diabetes and kidney diseases,Rate,2023,668.3784703446601,803.1514170061499,534.6823614369699
All Population,Incidence,United States of America,Female,35-39 years,Diabetes and kidney diseases,Rate,2023,463.69493579503995,581.2332641381,361.75588975201
All Population,Incidence,United States of America,Male,40-44 years,Diabetes and kidney diseases,Rate,2023,926.07491599342,1038.16063467892,819.61125800132
All Population,Incidence,United States of America,Female,40-44 years,Diabetes and kidney diseases,Rate,2023,665.60139827525,764.9726858954,579.5844803213199
All Population,Incidence,United States of America,Male,45-49 years,Diabetes and kidney diseases,Rate,2023,1160.37077997746,1447.89038142697,902.6969653499599
All Population,Incidence,United States of America,Female,45-49 years,Diabetes and kidney diseases,Rate,2023,916.36816649541,1132.5181116170002,723.55649704161
All Population,Incidence,United States of America,Male,50-54 years,Diabetes and kidney diseases,Rate,2023,1430.56581762731,1644.68013307554,1197.82372451982
All Population,Incidence,United States of America,Female,50-54 years,Diabetes and kidney diseases,Rate,2023,1230.18823754795,1440.30277580441,1030.22228574139
All Population,Incidence,United States of America,Male,55-59 years,Diabetes and kidney diseases,Rate,2023,1787.4192702511098,2117.79259725951,1496.46887543761
All Population,Incidence,United States of America,Female,55-59 years,Diabetes and kidney diseases,Rate,2023,1631.13179503807,1893.1449961718702,1384.7498581216
All Population,Incidence,United States of America,Male,60-64 years,Diabetes and kidney diseases,Rate,2023,2174.07410835994,2572.16579870099,1831.5683888618098
All Population,Incidence,United States of America,Female,60-64 years,Diabetes and kidney diseases,Rate,2023,2081.52488955166,2469.45279444039,1743.52942583738
All Population,Incidence,United States of America,Male,65-69 years,Diabetes and kidney diseases,Rate,2023,2492.10556268889,2916.66631030397,2011.2933575028
All Population,Incidence,United States of America,Female,65-69 years,Diabetes and kidney diseases,Rate,2023,2427.1092976621,2891.03731117296,1942.2964942900098
All Population,Incidence,United States of America,Male,70-74 years,Diabetes and kidney diseases,Rate,2023,2631.6332981405803,3308.72997760689,2058.09905809132
All Population,Incidence,United States of America,Female,70-74 years,Diabetes and kidney diseases,Rate,2023,2581.3582663779403,3218.8338966140104,1995.8646769307202
All Population,Incidence,United States of America,Male,75-79 years,Diabetes and kidney diseases,Rate,2023,2522.39667634007,3167.80009028935,1918.10104728516
All Population,Incidence,United States of America,Female,75-79 years,Diabetes and kidney diseases,Rate,2023,2506.94330591473,3190.13564155504,1896.0332223526398
All Population,Incidence,United States of America,Male,<1 year,Diabetes and kidney diseases,Rate,2023,43.77115804564,53.67944353047999,36.88579578442
All Population,Incidence,United States of America,Female,<1 year,Diabetes and kidney diseases,Rate,2023,44.072488795139996,52.90652387848,37.141387389360005
All Population,Incidence,United States of America,Male,80-84 years,Diabetes and kidney diseases,Rate,2023,2100.0351172401397,2650.99569661746,1572.3536758731602
All Population,Incidence,United States of America,Female,80-84 years,Diabetes and kidney diseases,Rate,2023,2088.52189089312,2631.66705933137,1561.74032954302
All Population,Incidence,United States of America,Male,85-89 years,Diabetes and kidney diseases,Rate,2023,1639.2678376948002,2119.13557022635,1215.51061147539
All Population,Incidence,United States of America,Female,85-89 years,Diabetes and kidney diseases,Rate,2023,1608.87000915612,2072.38802363379,1177.63334759287
All Population,Incidence,United States of America,Male,90-94 years,Diabetes and kidney diseases,Rate,2023,1344.1591020680698,1735.33690597984,969.78119506621
All Population,Incidence,United States of America,Female,90-94 years,Diabetes and kidney diseases,Rate,2023,1295.72213710406,1671.2064775207002,923.65504136259
All Population,Incidence,United States of America,Male,2-4 years,Diabetes and kidney diseases,Rate,2023,47.73038246356,106.90694288852,17.62159749135
All Population,Incidence,United States of America,Female,2-4 years,Diabetes and kidney diseases,Rate,2023,42.47167142658,92.71313933599,15.81635757448
All Population,Incidence,United States of America,Male,95+ years,Diabetes and kidney diseases,Rate,2023,1180.64360629895,1699.07656549575,791.0513626511799
All Population,Incidence,United States of America,Female,95+ years,Diabetes and kidney diseases,Rate,2023,1113.49816937395,1605.3628244904999,750.0734968906901
All Population,Incidence,United States of America,Male,95+ years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,310844.3765361212,399286.86654014135,236041.42740636723
All Population,Incidence,United States of America,Female,95+ years,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2023,301275.6328140347,384897.5566413885,231303.92695587018
All Population,Incidence,United States of America,Male,<5 years,Cardiovascular diseases,Rate,2023,34.83428833724,44.50947169404,27.8792985267
All Population,Incidence,United States of America,Female,<5 years,Cardiovascular diseases,Rate,2023,26.62140100744,33.93896954584,21.40430320397
All Population,Incidence,United States of America,Male,0-6 days,Cardiovascular diseases,Rate,2023,39.54297164512,50.36726918164,30.942966396939998
All Population,Incidence,United States of America,Female,0-6 days,Cardiovascular diseases,Rate,2023,29.409737971850003,38.56883262788,22.88852508608
All Population,Incidence,United States of America,Male,5-9 years,Cardiovascular diseases,Rate,2023,22.395314478259998,31.33052554333,15.99759405395
